Accident year,Country,Ons code,Road user,Casualty class,Casualty sex,Casualty age,All casualties
2015,England,E92000001,Pedestrian,Pedestrian,Unknown,Unknown or missing,3
2015,England,E92000001,Pedestrian,Pedestrian,Male,Unknown or missing,310
2015,England,E92000001,Pedestrian,Pedestrian,Male,0,10
2015,England,E92000001,Pedestrian,Pedestrian,Male,1,26
2015,England,E92000001,Pedestrian,Pedestrian,Male,2,93
2015,England,E92000001,Pedestrian,Pedestrian,Male,3,167
2015,England,E92000001,Pedestrian,Pedestrian,Male,4,165
2015,England,E92000001,Pedestrian,Pedestrian,Male,5,177
2015,England,E92000001,Pedestrian,Pedestrian,Male,6,173
2015,England,E92000001,Pedestrian,Pedestrian,Male,7,181
2015,England,E92000001,Pedestrian,Pedestrian,Male,8,194
2015,England,E92000001,Pedestrian,Pedestrian,Male,9,211
2015,England,E92000001,Pedestrian,Pedestrian,Male,10,253
2015,England,E92000001,Pedestrian,Pedestrian,Male,11,441
2015,England,E92000001,Pedestrian,Pedestrian,Male,12,384
2015,England,E92000001,Pedestrian,Pedestrian,Male,13,285
2015,England,E92000001,Pedestrian,Pedestrian,Male,14,270
2015,England,E92000001,Pedestrian,Pedestrian,Male,15,211
2015,England,E92000001,Pedestrian,Pedestrian,Male,16,205
2015,England,E92000001,Pedestrian,Pedestrian,Male,17,215
2015,England,E92000001,Pedestrian,Pedestrian,Male,18,199
2015,England,E92000001,Pedestrian,Pedestrian,Male,19,206
2015,England,E92000001,Pedestrian,Pedestrian,Male,20,221
2015,England,E92000001,Pedestrian,Pedestrian,Male,21,221
2015,England,E92000001,Pedestrian,Pedestrian,Male,22,191
2015,England,E92000001,Pedestrian,Pedestrian,Male,23,183
2015,England,E92000001,Pedestrian,Pedestrian,Male,24,194
2015,England,E92000001,Pedestrian,Pedestrian,Male,25,230
2015,England,E92000001,Pedestrian,Pedestrian,Male,26,180
2015,England,E92000001,Pedestrian,Pedestrian,Male,27,169
2015,England,E92000001,Pedestrian,Pedestrian,Male,28,194
2015,England,E92000001,Pedestrian,Pedestrian,Male,29,176
2015,England,E92000001,Pedestrian,Pedestrian,Male,30,204
2015,England,E92000001,Pedestrian,Pedestrian,Male,31,147
2015,England,E92000001,Pedestrian,Pedestrian,Male,32,158
2015,England,E92000001,Pedestrian,Pedestrian,Male,33,148
2015,England,E92000001,Pedestrian,Pedestrian,Male,34,136
2015,England,E92000001,Pedestrian,Pedestrian,Male,35,150
2015,England,E92000001,Pedestrian,Pedestrian,Male,36,149
2015,England,E92000001,Pedestrian,Pedestrian,Male,37,122
2015,England,E92000001,Pedestrian,Pedestrian,Male,38,121
2015,England,E92000001,Pedestrian,Pedestrian,Male,39,125
2015,England,E92000001,Pedestrian,Pedestrian,Male,40,143
2015,England,E92000001,Pedestrian,Pedestrian,Male,41,122
2015,England,E92000001,Pedestrian,Pedestrian,Male,42,121
2015,England,E92000001,Pedestrian,Pedestrian,Male,43,120
2015,England,E92000001,Pedestrian,Pedestrian,Male,44,125
2015,England,E92000001,Pedestrian,Pedestrian,Male,45,133
2015,England,E92000001,Pedestrian,Pedestrian,Male,46,116
2015,England,E92000001,Pedestrian,Pedestrian,Male,47,111
2015,England,E92000001,Pedestrian,Pedestrian,Male,48,129
2015,England,E92000001,Pedestrian,Pedestrian,Male,49,143
2015,England,E92000001,Pedestrian,Pedestrian,Male,50,140
2015,England,E92000001,Pedestrian,Pedestrian,Male,51,120
2015,England,E92000001,Pedestrian,Pedestrian,Male,52,100
2015,England,E92000001,Pedestrian,Pedestrian,Male,53,100
2015,England,E92000001,Pedestrian,Pedestrian,Male,54,114
2015,England,E92000001,Pedestrian,Pedestrian,Male,55,129
2015,England,E92000001,Pedestrian,Pedestrian,Male,56,94
2015,England,E92000001,Pedestrian,Pedestrian,Male,57,80
2015,England,E92000001,Pedestrian,Pedestrian,Male,58,83
2015,England,E92000001,Pedestrian,Pedestrian,Male,59,92
2015,England,E92000001,Pedestrian,Pedestrian,Male,60,104
2015,England,E92000001,Pedestrian,Pedestrian,Male,61,88
2015,England,E92000001,Pedestrian,Pedestrian,Male,62,72
2015,England,E92000001,Pedestrian,Pedestrian,Male,63,70
2015,England,E92000001,Pedestrian,Pedestrian,Male,64,79
2015,England,E92000001,Pedestrian,Pedestrian,Male,65,64
2015,England,E92000001,Pedestrian,Pedestrian,Male,66,72
2015,England,E92000001,Pedestrian,Pedestrian,Male,67,71
2015,England,E92000001,Pedestrian,Pedestrian,Male,68,70
2015,England,E92000001,Pedestrian,Pedestrian,Male,69,72
2015,England,E92000001,Pedestrian,Pedestrian,Male,70,76
2015,England,E92000001,Pedestrian,Pedestrian,Male,71,48
2015,England,E92000001,Pedestrian,Pedestrian,Male,72,55
2015,England,E92000001,Pedestrian,Pedestrian,Male,73,66
2015,England,E92000001,Pedestrian,Pedestrian,Male,74,56
2015,England,E92000001,Pedestrian,Pedestrian,Male,75,42
2015,England,E92000001,Pedestrian,Pedestrian,Male,76,54
2015,England,E92000001,Pedestrian,Pedestrian,Male,77,54
2015,England,E92000001,Pedestrian,Pedestrian,Male,78,58
2015,England,E92000001,Pedestrian,Pedestrian,Male,79,53
2015,England,E92000001,Pedestrian,Pedestrian,Male,80,57
2015,England,E92000001,Pedestrian,Pedestrian,Male,81,42
2015,England,E92000001,Pedestrian,Pedestrian,Male,82,48
2015,England,E92000001,Pedestrian,Pedestrian,Male,83,47
2015,England,E92000001,Pedestrian,Pedestrian,Male,84,39
2015,England,E92000001,Pedestrian,Pedestrian,Male,85,47
2015,England,E92000001,Pedestrian,Pedestrian,Male,86,45
2015,England,E92000001,Pedestrian,Pedestrian,Male,87,25
2015,England,E92000001,Pedestrian,Pedestrian,Male,88,28
2015,England,E92000001,Pedestrian,Pedestrian,Male,89,19
2015,England,E92000001,Pedestrian,Pedestrian,Male,90,16
2015,England,E92000001,Pedestrian,Pedestrian,Male,91,8
2015,England,E92000001,Pedestrian,Pedestrian,Male,92,9
2015,England,E92000001,Pedestrian,Pedestrian,Male,93,6
2015,England,E92000001,Pedestrian,Pedestrian,Male,94,10
2015,England,E92000001,Pedestrian,Pedestrian,Male,95,6
2015,England,E92000001,Pedestrian,Pedestrian,Male,96,2
2015,England,E92000001,Pedestrian,Pedestrian,Male,98,2
2015,England,E92000001,Pedestrian,Pedestrian,Male,101,1
2015,England,E92000001,Pedestrian,Pedestrian,Male,104,1
2015,England,E92000001,Pedestrian,Pedestrian,Female,Unknown or missing,189
2015,England,E92000001,Pedestrian,Pedestrian,Female,0,5
2015,England,E92000001,Pedestrian,Pedestrian,Female,1,16
2015,England,E92000001,Pedestrian,Pedestrian,Female,2,64
2015,England,E92000001,Pedestrian,Pedestrian,Female,3,82
2015,England,E92000001,Pedestrian,Pedestrian,Female,4,108
2015,England,E92000001,Pedestrian,Pedestrian,Female,5,99
2015,England,E92000001,Pedestrian,Pedestrian,Female,6,131
2015,England,E92000001,Pedestrian,Pedestrian,Female,7,115
2015,England,E92000001,Pedestrian,Pedestrian,Female,8,116
2015,England,E92000001,Pedestrian,Pedestrian,Female,9,131
2015,England,E92000001,Pedestrian,Pedestrian,Female,10,158
2015,England,E92000001,Pedestrian,Pedestrian,Female,11,282
2015,England,E92000001,Pedestrian,Pedestrian,Female,12,294
2015,England,E92000001,Pedestrian,Pedestrian,Female,13,248
2015,England,E92000001,Pedestrian,Pedestrian,Female,14,256
2015,England,E92000001,Pedestrian,Pedestrian,Female,15,242
2015,England,E92000001,Pedestrian,Pedestrian,Female,16,207
2015,England,E92000001,Pedestrian,Pedestrian,Female,17,191
2015,England,E92000001,Pedestrian,Pedestrian,Female,18,186
2015,England,E92000001,Pedestrian,Pedestrian,Female,19,182
2015,England,E92000001,Pedestrian,Pedestrian,Female,20,167
2015,England,E92000001,Pedestrian,Pedestrian,Female,21,184
2015,England,E92000001,Pedestrian,Pedestrian,Female,22,161
2015,England,E92000001,Pedestrian,Pedestrian,Female,23,169
2015,England,E92000001,Pedestrian,Pedestrian,Female,24,158
2015,England,E92000001,Pedestrian,Pedestrian,Female,25,186
2015,England,E92000001,Pedestrian,Pedestrian,Female,26,150
2015,England,E92000001,Pedestrian,Pedestrian,Female,27,143
2015,England,E92000001,Pedestrian,Pedestrian,Female,28,159
2015,England,E92000001,Pedestrian,Pedestrian,Female,29,143
2015,England,E92000001,Pedestrian,Pedestrian,Female,30,154
2015,England,E92000001,Pedestrian,Pedestrian,Female,31,124
2015,England,E92000001,Pedestrian,Pedestrian,Female,32,127
2015,England,E92000001,Pedestrian,Pedestrian,Female,33,110
2015,England,E92000001,Pedestrian,Pedestrian,Female,34,106
2015,England,E92000001,Pedestrian,Pedestrian,Female,35,113
2015,England,E92000001,Pedestrian,Pedestrian,Female,36,96
2015,England,E92000001,Pedestrian,Pedestrian,Female,37,85
2015,England,E92000001,Pedestrian,Pedestrian,Female,38,96
2015,England,E92000001,Pedestrian,Pedestrian,Female,39,81
2015,England,E92000001,Pedestrian,Pedestrian,Female,40,109
2015,England,E92000001,Pedestrian,Pedestrian,Female,41,102
2015,England,E92000001,Pedestrian,Pedestrian,Female,42,99
2015,England,E92000001,Pedestrian,Pedestrian,Female,43,93
2015,England,E92000001,Pedestrian,Pedestrian,Female,44,98
2015,England,E92000001,Pedestrian,Pedestrian,Female,45,100
2015,England,E92000001,Pedestrian,Pedestrian,Female,46,94
2015,England,E92000001,Pedestrian,Pedestrian,Female,47,104
2015,England,E92000001,Pedestrian,Pedestrian,Female,48,95
2015,England,E92000001,Pedestrian,Pedestrian,Female,49,106
2015,England,E92000001,Pedestrian,Pedestrian,Female,50,107
2015,England,E92000001,Pedestrian,Pedestrian,Female,51,97
2015,England,E92000001,Pedestrian,Pedestrian,Female,52,103
2015,England,E92000001,Pedestrian,Pedestrian,Female,53,94
2015,England,E92000001,Pedestrian,Pedestrian,Female,54,95
2015,England,E92000001,Pedestrian,Pedestrian,Female,55,94
2015,England,E92000001,Pedestrian,Pedestrian,Female,56,82
2015,England,E92000001,Pedestrian,Pedestrian,Female,57,63
2015,England,E92000001,Pedestrian,Pedestrian,Female,58,63
2015,England,E92000001,Pedestrian,Pedestrian,Female,59,76
2015,England,E92000001,Pedestrian,Pedestrian,Female,60,61
2015,England,E92000001,Pedestrian,Pedestrian,Female,61,74
2015,England,E92000001,Pedestrian,Pedestrian,Female,62,78
2015,England,E92000001,Pedestrian,Pedestrian,Female,63,68
2015,England,E92000001,Pedestrian,Pedestrian,Female,64,60
2015,England,E92000001,Pedestrian,Pedestrian,Female,65,61
2015,England,E92000001,Pedestrian,Pedestrian,Female,66,60
2015,England,E92000001,Pedestrian,Pedestrian,Female,67,72
2015,England,E92000001,Pedestrian,Pedestrian,Female,68,70
2015,England,E92000001,Pedestrian,Pedestrian,Female,69,69
2015,England,E92000001,Pedestrian,Pedestrian,Female,70,57
2015,England,E92000001,Pedestrian,Pedestrian,Female,71,51
2015,England,E92000001,Pedestrian,Pedestrian,Female,72,63
2015,England,E92000001,Pedestrian,Pedestrian,Female,73,45
2015,England,E92000001,Pedestrian,Pedestrian,Female,74,56
2015,England,E92000001,Pedestrian,Pedestrian,Female,75,56
2015,England,E92000001,Pedestrian,Pedestrian,Female,76,55
2015,England,E92000001,Pedestrian,Pedestrian,Female,77,65
2015,England,E92000001,Pedestrian,Pedestrian,Female,78,60
2015,England,E92000001,Pedestrian,Pedestrian,Female,79,53
2015,England,E92000001,Pedestrian,Pedestrian,Female,80,60
2015,England,E92000001,Pedestrian,Pedestrian,Female,81,60
2015,England,E92000001,Pedestrian,Pedestrian,Female,82,57
2015,England,E92000001,Pedestrian,Pedestrian,Female,83,49
2015,England,E92000001,Pedestrian,Pedestrian,Female,84,43
2015,England,E92000001,Pedestrian,Pedestrian,Female,85,43
2015,England,E92000001,Pedestrian,Pedestrian,Female,86,38
2015,England,E92000001,Pedestrian,Pedestrian,Female,87,31
2015,England,E92000001,Pedestrian,Pedestrian,Female,88,28
2015,England,E92000001,Pedestrian,Pedestrian,Female,89,24
2015,England,E92000001,Pedestrian,Pedestrian,Female,90,26
2015,England,E92000001,Pedestrian,Pedestrian,Female,91,12
2015,England,E92000001,Pedestrian,Pedestrian,Female,92,12
2015,England,E92000001,Pedestrian,Pedestrian,Female,93,8
2015,England,E92000001,Pedestrian,Pedestrian,Female,94,7
2015,England,E92000001,Pedestrian,Pedestrian,Female,95,7
2015,England,E92000001,Pedestrian,Pedestrian,Female,97,2
2015,England,E92000001,Pedestrian,Pedestrian,Female,98,1
2015,England,E92000001,Pedal cycle,Driver or rider,Unknown,Unknown or missing,5
2015,England,E92000001,Pedal cycle,Driver or rider,Unknown,61,1
2015,England,E92000001,Pedal cycle,Driver or rider,Male,Unknown or missing,298
2015,England,E92000001,Pedal cycle,Driver or rider,Male,3,8
2015,England,E92000001,Pedal cycle,Driver or rider,Male,4,11
2015,England,E92000001,Pedal cycle,Driver or rider,Male,5,23
2015,England,E92000001,Pedal cycle,Driver or rider,Male,6,32
2015,England,E92000001,Pedal cycle,Driver or rider,Male,7,41
2015,England,E92000001,Pedal cycle,Driver or rider,Male,8,45
2015,England,E92000001,Pedal cycle,Driver or rider,Male,9,69
2015,England,E92000001,Pedal cycle,Driver or rider,Male,10,102
2015,England,E92000001,Pedal cycle,Driver or rider,Male,11,152
2015,England,E92000001,Pedal cycle,Driver or rider,Male,12,220
2015,England,E92000001,Pedal cycle,Driver or rider,Male,13,244
2015,England,E92000001,Pedal cycle,Driver or rider,Male,14,275
2015,England,E92000001,Pedal cycle,Driver or rider,Male,15,285
2015,England,E92000001,Pedal cycle,Driver or rider,Male,16,269
2015,England,E92000001,Pedal cycle,Driver or rider,Male,17,217
2015,England,E92000001,Pedal cycle,Driver or rider,Male,18,218
2015,England,E92000001,Pedal cycle,Driver or rider,Male,19,229
2015,England,E92000001,Pedal cycle,Driver or rider,Male,20,260
2015,England,E92000001,Pedal cycle,Driver or rider,Male,21,253
2015,England,E92000001,Pedal cycle,Driver or rider,Male,22,267
2015,England,E92000001,Pedal cycle,Driver or rider,Male,23,282
2015,England,E92000001,Pedal cycle,Driver or rider,Male,24,312
2015,England,E92000001,Pedal cycle,Driver or rider,Male,25,352
2015,England,E92000001,Pedal cycle,Driver or rider,Male,26,302
2015,England,E92000001,Pedal cycle,Driver or rider,Male,27,304
2015,England,E92000001,Pedal cycle,Driver or rider,Male,28,294
2015,England,E92000001,Pedal cycle,Driver or rider,Male,29,326
2015,England,E92000001,Pedal cycle,Driver or rider,Male,30,397
2015,England,E92000001,Pedal cycle,Driver or rider,Male,31,280
2015,England,E92000001,Pedal cycle,Driver or rider,Male,32,295
2015,England,E92000001,Pedal cycle,Driver or rider,Male,33,279
2015,England,E92000001,Pedal cycle,Driver or rider,Male,34,282
2015,England,E92000001,Pedal cycle,Driver or rider,Male,35,328
2015,England,E92000001,Pedal cycle,Driver or rider,Male,36,291
2015,England,E92000001,Pedal cycle,Driver or rider,Male,37,266
2015,England,E92000001,Pedal cycle,Driver or rider,Male,38,274
2015,England,E92000001,Pedal cycle,Driver or rider,Male,39,255
2015,England,E92000001,Pedal cycle,Driver or rider,Male,40,315
2015,England,E92000001,Pedal cycle,Driver or rider,Male,41,278
2015,England,E92000001,Pedal cycle,Driver or rider,Male,42,318
2015,England,E92000001,Pedal cycle,Driver or rider,Male,43,274
2015,England,E92000001,Pedal cycle,Driver or rider,Male,44,270
2015,England,E92000001,Pedal cycle,Driver or rider,Male,45,265
2015,England,E92000001,Pedal cycle,Driver or rider,Male,46,282
2015,England,E92000001,Pedal cycle,Driver or rider,Male,47,277
2015,England,E92000001,Pedal cycle,Driver or rider,Male,48,282
2015,England,E92000001,Pedal cycle,Driver or rider,Male,49,261
2015,England,E92000001,Pedal cycle,Driver or rider,Male,50,271
2015,England,E92000001,Pedal cycle,Driver or rider,Male,51,222
2015,England,E92000001,Pedal cycle,Driver or rider,Male,52,246
2015,England,E92000001,Pedal cycle,Driver or rider,Male,53,186
2015,England,E92000001,Pedal cycle,Driver or rider,Male,54,219
2015,England,E92000001,Pedal cycle,Driver or rider,Male,55,170
2015,England,E92000001,Pedal cycle,Driver or rider,Male,56,141
2015,England,E92000001,Pedal cycle,Driver or rider,Male,57,106
2015,England,E92000001,Pedal cycle,Driver or rider,Male,58,120
2015,England,E92000001,Pedal cycle,Driver or rider,Male,59,110
2015,England,E92000001,Pedal cycle,Driver or rider,Male,60,93
2015,England,E92000001,Pedal cycle,Driver or rider,Male,61,90
2015,England,E92000001,Pedal cycle,Driver or rider,Male,62,53
2015,England,E92000001,Pedal cycle,Driver or rider,Male,63,56
2015,England,E92000001,Pedal cycle,Driver or rider,Male,64,53
2015,England,E92000001,Pedal cycle,Driver or rider,Male,65,56
2015,England,E92000001,Pedal cycle,Driver or rider,Male,66,53
2015,England,E92000001,Pedal cycle,Driver or rider,Male,67,45
2015,England,E92000001,Pedal cycle,Driver or rider,Male,68,49
2015,England,E92000001,Pedal cycle,Driver or rider,Male,69,43
2015,England,E92000001,Pedal cycle,Driver or rider,Male,70,32
2015,England,E92000001,Pedal cycle,Driver or rider,Male,71,29
2015,England,E92000001,Pedal cycle,Driver or rider,Male,72,31
2015,England,E92000001,Pedal cycle,Driver or rider,Male,73,28
2015,England,E92000001,Pedal cycle,Driver or rider,Male,74,27
2015,England,E92000001,Pedal cycle,Driver or rider,Male,75,17
2015,England,E92000001,Pedal cycle,Driver or rider,Male,76,29
2015,England,E92000001,Pedal cycle,Driver or rider,Male,77,19
2015,England,E92000001,Pedal cycle,Driver or rider,Male,78,17
2015,England,E92000001,Pedal cycle,Driver or rider,Male,79,12
2015,England,E92000001,Pedal cycle,Driver or rider,Male,80,8
2015,England,E92000001,Pedal cycle,Driver or rider,Male,81,11
2015,England,E92000001,Pedal cycle,Driver or rider,Male,82,8
2015,England,E92000001,Pedal cycle,Driver or rider,Male,83,4
2015,England,E92000001,Pedal cycle,Driver or rider,Male,84,6
2015,England,E92000001,Pedal cycle,Driver or rider,Male,85,5
2015,England,E92000001,Pedal cycle,Driver or rider,Male,86,5
2015,England,E92000001,Pedal cycle,Driver or rider,Male,87,2
2015,England,E92000001,Pedal cycle,Driver or rider,Male,88,2
2015,England,E92000001,Pedal cycle,Driver or rider,Male,89,2
2015,England,E92000001,Pedal cycle,Driver or rider,Male,90,2
2015,England,E92000001,Pedal cycle,Driver or rider,Male,91,2
2015,England,E92000001,Pedal cycle,Driver or rider,Male,92,2
2015,England,E92000001,Pedal cycle,Driver or rider,Male,94,1
2015,England,E92000001,Pedal cycle,Driver or rider,Female,Unknown or missing,72
2015,England,E92000001,Pedal cycle,Driver or rider,Female,3,1
2015,England,E92000001,Pedal cycle,Driver or rider,Female,4,5
2015,England,E92000001,Pedal cycle,Driver or rider,Female,5,4
2015,England,E92000001,Pedal cycle,Driver or rider,Female,6,9
2015,England,E92000001,Pedal cycle,Driver or rider,Female,7,14
2015,England,E92000001,Pedal cycle,Driver or rider,Female,8,12
2015,England,E92000001,Pedal cycle,Driver or rider,Female,9,27
2015,England,E92000001,Pedal cycle,Driver or rider,Female,10,19
2015,England,E92000001,Pedal cycle,Driver or rider,Female,11,29
2015,England,E92000001,Pedal cycle,Driver or rider,Female,12,27
2015,England,E92000001,Pedal cycle,Driver or rider,Female,13,28
2015,England,E92000001,Pedal cycle,Driver or rider,Female,14,27
2015,England,E92000001,Pedal cycle,Driver or rider,Female,15,34
2015,England,E92000001,Pedal cycle,Driver or rider,Female,16,48
2015,England,E92000001,Pedal cycle,Driver or rider,Female,17,35
2015,England,E92000001,Pedal cycle,Driver or rider,Female,18,45
2015,England,E92000001,Pedal cycle,Driver or rider,Female,19,50
2015,England,E92000001,Pedal cycle,Driver or rider,Female,20,63
2015,England,E92000001,Pedal cycle,Driver or rider,Female,21,56
2015,England,E92000001,Pedal cycle,Driver or rider,Female,22,89
2015,England,E92000001,Pedal cycle,Driver or rider,Female,23,82
2015,England,E92000001,Pedal cycle,Driver or rider,Female,24,105
2015,England,E92000001,Pedal cycle,Driver or rider,Female,25,129
2015,England,E92000001,Pedal cycle,Driver or rider,Female,26,106
2015,England,E92000001,Pedal cycle,Driver or rider,Female,27,104
2015,England,E92000001,Pedal cycle,Driver or rider,Female,28,109
2015,England,E92000001,Pedal cycle,Driver or rider,Female,29,101
2015,England,E92000001,Pedal cycle,Driver or rider,Female,30,82
2015,England,E92000001,Pedal cycle,Driver or rider,Female,31,88
2015,England,E92000001,Pedal cycle,Driver or rider,Female,32,77
2015,England,E92000001,Pedal cycle,Driver or rider,Female,33,82
2015,England,E92000001,Pedal cycle,Driver or rider,Female,34,68
2015,England,E92000001,Pedal cycle,Driver or rider,Female,35,87
2015,England,E92000001,Pedal cycle,Driver or rider,Female,36,72
2015,England,E92000001,Pedal cycle,Driver or rider,Female,37,53
2015,England,E92000001,Pedal cycle,Driver or rider,Female,38,67
2015,England,E92000001,Pedal cycle,Driver or rider,Female,39,52
2015,England,E92000001,Pedal cycle,Driver or rider,Female,40,63
2015,England,E92000001,Pedal cycle,Driver or rider,Female,41,62
2015,England,E92000001,Pedal cycle,Driver or rider,Female,42,63
2015,England,E92000001,Pedal cycle,Driver or rider,Female,43,71
2015,England,E92000001,Pedal cycle,Driver or rider,Female,44,63
2015,England,E92000001,Pedal cycle,Driver or rider,Female,45,59
2015,England,E92000001,Pedal cycle,Driver or rider,Female,46,49
2015,England,E92000001,Pedal cycle,Driver or rider,Female,47,50
2015,England,E92000001,Pedal cycle,Driver or rider,Female,48,42
2015,England,E92000001,Pedal cycle,Driver or rider,Female,49,59
2015,England,E92000001,Pedal cycle,Driver or rider,Female,50,70
2015,England,E92000001,Pedal cycle,Driver or rider,Female,51,50
2015,England,E92000001,Pedal cycle,Driver or rider,Female,52,47
2015,England,E92000001,Pedal cycle,Driver or rider,Female,53,35
2015,England,E92000001,Pedal cycle,Driver or rider,Female,54,44
2015,England,E92000001,Pedal cycle,Driver or rider,Female,55,45
2015,England,E92000001,Pedal cycle,Driver or rider,Female,56,31
2015,England,E92000001,Pedal cycle,Driver or rider,Female,57,31
2015,England,E92000001,Pedal cycle,Driver or rider,Female,58,26
2015,England,E92000001,Pedal cycle,Driver or rider,Female,59,15
2015,England,E92000001,Pedal cycle,Driver or rider,Female,60,23
2015,England,E92000001,Pedal cycle,Driver or rider,Female,61,23
2015,England,E92000001,Pedal cycle,Driver or rider,Female,62,12
2015,England,E92000001,Pedal cycle,Driver or rider,Female,63,8
2015,England,E92000001,Pedal cycle,Driver or rider,Female,64,14
2015,England,E92000001,Pedal cycle,Driver or rider,Female,65,14
2015,England,E92000001,Pedal cycle,Driver or rider,Female,66,13
2015,England,E92000001,Pedal cycle,Driver or rider,Female,67,7
2015,England,E92000001,Pedal cycle,Driver or rider,Female,68,8
2015,England,E92000001,Pedal cycle,Driver or rider,Female,69,7
2015,England,E92000001,Pedal cycle,Driver or rider,Female,70,7
2015,England,E92000001,Pedal cycle,Driver or rider,Female,71,12
2015,England,E92000001,Pedal cycle,Driver or rider,Female,72,11
2015,England,E92000001,Pedal cycle,Driver or rider,Female,73,5
2015,England,E92000001,Pedal cycle,Driver or rider,Female,74,5
2015,England,E92000001,Pedal cycle,Driver or rider,Female,75,3
2015,England,E92000001,Pedal cycle,Driver or rider,Female,76,3
2015,England,E92000001,Pedal cycle,Driver or rider,Female,77,2
2015,England,E92000001,Pedal cycle,Driver or rider,Female,79,2
2015,England,E92000001,Pedal cycle,Driver or rider,Female,80,2
2015,England,E92000001,Pedal cycle,Driver or rider,Female,81,2
2015,England,E92000001,Pedal cycle,Driver or rider,Female,82,2
2015,England,E92000001,Pedal cycle,Driver or rider,Female,83,1
2015,England,E92000001,Pedal cycle,Driver or rider,Female,84,2
2015,England,E92000001,Pedal cycle,Driver or rider,Female,85,1
2015,England,E92000001,Pedal cycle,Driver or rider,Female,86,1
2015,England,E92000001,Pedal cycle,Driver or rider,Female,94,1
2015,England,E92000001,Pedal cycle,Passenger,Unknown,Unknown or missing,1
2015,England,E92000001,Pedal cycle,Passenger,Male,Unknown or missing,1
2015,England,E92000001,Pedal cycle,Passenger,Male,2,1
2015,England,E92000001,Pedal cycle,Passenger,Male,3,1
2015,England,E92000001,Pedal cycle,Passenger,Male,4,3
2015,England,E92000001,Pedal cycle,Passenger,Male,5,1
2015,England,E92000001,Pedal cycle,Passenger,Male,8,1
2015,England,E92000001,Pedal cycle,Passenger,Male,9,1
2015,England,E92000001,Pedal cycle,Passenger,Male,10,2
2015,England,E92000001,Pedal cycle,Passenger,Male,11,3
2015,England,E92000001,Pedal cycle,Passenger,Male,12,2
2015,England,E92000001,Pedal cycle,Passenger,Male,13,5
2015,England,E92000001,Pedal cycle,Passenger,Male,14,3
2015,England,E92000001,Pedal cycle,Passenger,Male,15,2
2015,England,E92000001,Pedal cycle,Passenger,Male,16,1
2015,England,E92000001,Pedal cycle,Passenger,Male,18,1
2015,England,E92000001,Pedal cycle,Passenger,Male,20,1
2015,England,E92000001,Pedal cycle,Passenger,Male,21,1
2015,England,E92000001,Pedal cycle,Passenger,Male,22,1
2015,England,E92000001,Pedal cycle,Passenger,Male,24,1
2015,England,E92000001,Pedal cycle,Passenger,Male,27,1
2015,England,E92000001,Pedal cycle,Passenger,Male,33,1
2015,England,E92000001,Pedal cycle,Passenger,Male,34,1
2015,England,E92000001,Pedal cycle,Passenger,Male,42,1
2015,England,E92000001,Pedal cycle,Passenger,Male,43,1
2015,England,E92000001,Pedal cycle,Passenger,Male,48,1
2015,England,E92000001,Pedal cycle,Passenger,Male,59,1
2015,England,E92000001,Pedal cycle,Passenger,Male,77,1
2015,England,E92000001,Pedal cycle,Passenger,Female,1,3
2015,England,E92000001,Pedal cycle,Passenger,Female,2,2
2015,England,E92000001,Pedal cycle,Passenger,Female,4,2
2015,England,E92000001,Pedal cycle,Passenger,Female,5,1
2015,England,E92000001,Pedal cycle,Passenger,Female,6,2
2015,England,E92000001,Pedal cycle,Passenger,Female,7,1
2015,England,E92000001,Pedal cycle,Passenger,Female,8,1
2015,England,E92000001,Pedal cycle,Passenger,Female,9,1
2015,England,E92000001,Pedal cycle,Passenger,Female,14,1
2015,England,E92000001,Pedal cycle,Passenger,Female,15,1
2015,England,E92000001,Pedal cycle,Passenger,Female,17,1
2015,England,E92000001,Pedal cycle,Passenger,Female,18,1
2015,England,E92000001,Pedal cycle,Passenger,Female,20,1
2015,England,E92000001,Pedal cycle,Passenger,Female,21,1
2015,England,E92000001,Pedal cycle,Passenger,Female,22,1
2015,England,E92000001,Pedal cycle,Passenger,Female,28,1
2015,England,E92000001,Pedal cycle,Passenger,Female,29,1
2015,England,E92000001,Pedal cycle,Passenger,Female,30,1
2015,England,E92000001,Pedal cycle,Passenger,Female,32,1
2015,England,E92000001,Pedal cycle,Passenger,Female,33,1
2015,England,E92000001,Pedal cycle,Passenger,Female,42,1
2015,England,E92000001,Pedal cycle,Passenger,Female,45,1
2015,England,E92000001,Pedal cycle,Passenger,Female,57,1
2015,England,E92000001,Motorcycle,Driver or rider,Unknown,Unknown or missing,2
2015,England,E92000001,Motorcycle,Driver or rider,Unknown,18,1
2015,England,E92000001,Motorcycle,Driver or rider,Unknown,23,1
2015,England,E92000001,Motorcycle,Driver or rider,Unknown,26,1
2015,England,E92000001,Motorcycle,Driver or rider,Male,Unknown or missing,276
2015,England,E92000001,Motorcycle,Driver or rider,Male,10,1
2015,England,E92000001,Motorcycle,Driver or rider,Male,12,1
2015,England,E92000001,Motorcycle,Driver or rider,Male,13,2
2015,England,E92000001,Motorcycle,Driver or rider,Male,14,13
2015,England,E92000001,Motorcycle,Driver or rider,Male,15,21
2015,England,E92000001,Motorcycle,Driver or rider,Male,16,465
2015,England,E92000001,Motorcycle,Driver or rider,Male,17,781
